日時,プロダクト名,問題,X座標,Y座標
20250605102359,シャア専用ザク,欠け,202,29
20250605102359,シャア専用ザク,欠け,205,30
20250605102359,シャア専用ザク,欠け,211,41
20250605102359,シャア専用ザク,欠け,202,49
20250605102359,シャア専用ザク,欠け,194,59
20250605102359,シャア専用ザク,欠け,195,66
20250605102359,シャア専用ザク,欠け,195,76
