日時,プロダクト名,問題,X座標,Y座標
20250527130145,シャア専用ザク,ヒビ,187,108
20250527130145,シャア専用ザク,ヒビ,241,108
20250527130145,シャア専用ザク,ヒビ,294,75
20250527130145,シャア専用ザク,ヒビ,200,35
