日時,プロダクト名,問題,X座標,Y座標
20250527140355,ガンダム,汚れ,98,136
20250527140355,ガンダム,汚れ,68,88
20250527140355,ガンダム,汚れ,68,91
20250527140355,ガンダム,汚れ,70,89
20250527140355,ガンダム,汚れ,87,158
