日時,プロダクト名,問題,X座標,Y座標
20250605103615,ガンダム,汚れ,193,81
20250605103615,ガンダム,汚れ,195,81
20250605103615,ガンダム,汚れ,195,83
20250605103615,ガンダム,汚れ,193,86
20250605103615,ガンダム,汚れ,195,92
20250605103615,ガンダム,汚れ,196,91
20250605103615,ガンダム,汚れ,185,88
20250605103615,ガンダム,汚れ,182,90
20250605103615,ガンダム,汚れ,182,92
20250605103615,ガンダム,汚れ,184,95
20250605103615,ガンダム,汚れ,188,92
20250605103615,ガンダム,汚れ,185,91
