日時,プロダクト名,問題,X座標,Y座標
20250527094029,ガンダム,汚れ,159,62
20250527094029,ガンダム,汚れ,159,66
20250527094029,ガンダム,汚れ,159,69
20250527094029,ガンダム,汚れ,158,75
20250527094029,ガンダム,汚れ,67,39
20250527094029,ガンダム,汚れ,53,46
20250527094029,ガンダム,汚れ,50,44
20250527094029,ガンダム,汚れ,49,40
20250527094029,ガンダム,汚れ,46,44
20250527094029,ガンダム,汚れ,48,46
20250527094029,ガンダム,汚れ,49,48
20250527094029,ガンダム,汚れ,54,49
20250527094029,ガンダム,汚れ,52,48
