日時,プロダクト名,問題,X座標,Y座標
20250527173847,シャア専用ザク,欠け,201,28
20250527173847,シャア専用ザク,欠け,203,29
20250527173847,シャア専用ザク,欠け,193,59
20250527173847,シャア専用ザク,欠け,196,63
20250527173847,シャア専用ザク,欠け,207,57
20250527173847,シャア専用ザク,欠け,207,63
20250527173847,シャア専用ザク,欠け,200,139
20250527173847,シャア専用ザク,欠け,202,142
20250527173847,シャア専用ザク,欠け,203,144
20250527173847,シャア専用ザク,欠け,205,145
20250527173847,シャア専用ザク,欠け,205,148
