日時,プロダクト名,問題,X座標,Y座標
20250527093748,シャア専用ザク,汚れ,171,88
20250527093748,シャア専用ザク,汚れ,170,90
20250527093748,シャア専用ザク,汚れ,170,92
20250527093748,シャア専用ザク,汚れ,184,103
20250527093748,シャア専用ザク,汚れ,190,108
